comment,sentiment,confidence,dominant_emotion,article_url
"Кара, продължавай да позволяваш на хората да се възползват от теб сексуално, зарежи всичко останали алабалистики.",Негативен,0.93,пренебрежение,https://www.dnes.bg/a/448-svobodno-vreme/724049-kara-delevin-s-tezhki-samopriznaniya-za-seksa-i-drogata
Издигнала се е като дава котката а после уж имала огризения ама след като направила парата.,Негативен,0.72,подозрение,https://www.dnes.bg/a/448-svobodno-vreme/724049-kara-delevin-s-tezhki-samopriznaniya-za-seksa-i-drogata
"До: Питам кога Питайте прогресистите, нали УЖ щяха да се борят с Tиkвата и Прасетоо?",Негативен,0.87,сарказъм,https://www.dnes.bg/a/448-svobodno-vreme/724049-kara-delevin-s-tezhki-samopriznaniya-za-seksa-i-drogata
"КОГА НАЙ ПОСЛЕ ГДБОП ЩЕ СЕ САМОСЕЗИРА И ЩЕ АРЕСТУВА СТОЛИЧНИЯ НАРКОМАН И ИЗВЕСТЕН НАРКОДИЛЪР 61-на ГОДИШНИЯ АЛЕН ГЕОРГИЕВ ЛЕЖАЛ ЗА ПЕДОФИЛИЯ,КОЙТО ДЕНОНОЩНО ПРОДАВА НАРКОТИЦИ 24/7 НА УЛ.ВЕСЛЕЦ 21; В МАЗЕТО НА ВЪПРОСНАТА ЖИЛИЩНА КООПЕРАЦИЯ ,БУКВАЛНО НА РАЗСТОЯНИЕ 300 МЕТРА ОТ МИНИСТЕРСКИ СЪВЕТ В СОФИЯ ?ПИТАМ, ДОКОГА ЩЕ Е ТОЗИ ПОЛИЦЕЙСКИ ЧАДЪР ?",Негативен,0.97,възмущение,https://www.dnes.bg/a/448-svobodno-vreme/724049-kara-delevin-s-tezhki-samopriznaniya-za-seksa-i-drogata
Брадатият мирише на мечка .,Неутрален,0.55,спокойствие,https://www.dnes.bg/a/448-svobodno-vreme/724039-sanishtata-se-zavrashtat-sutrin-s-daniela-i-vladimir-ovcharovi
Сутрин се завръща сънено.,Неутрален,0.78,спокойствие,https://www.dnes.bg/a/448-svobodno-vreme/724039-sanishtata-se-zavrashtat-sutrin-s-daniela-i-vladimir-ovcharovi
"Моми, юруш към Великобритания! Може там да са останали още някои неженени принцове. Ако пък са се изчерпали, лордове, графове и барони ергени сигурно има!",Позитивен,0.72,хумор,https://www.dnes.bg/a/448-svobodno-vreme/724031-bratovched-otryaza-prints-hari-ne-go-pokani-na-svatbata-si
"Ама ти си крайно неинформирано момче! Сефтето в любовта за принц Хари е била именно мома, която е работила в конюшната на едно от именията на баща му. Значи от обора. Чети повече за да научиш тази романтична история, поучително е. При братовчед му пък се е наложила мед.сестра. Какво да правиш, късмет!",Негативен,0.72,пренебрежение,https://www.dnes.bg/a/448-svobodno-vreme/724031-bratovched-otryaza-prints-hari-ne-go-pokani-na-svatbata-si
"До: До: Извод Ти бегай, щом знаеш за оборите, значи ще идеш направо там, нЕма да се туткаш.",Негативен,0.78,заплаха,https://www.dnes.bg/a/448-svobodno-vreme/724031-bratovched-otryaza-prints-hari-ne-go-pokani-na-svatbata-si
"Ами бегай на запад и ти. Принца те очаква, нема кой да му мете обора хахаха",Негативен,0.72,подигравка,https://www.dnes.bg/a/448-svobodno-vreme/724031-bratovched-otryaza-prints-hari-ne-go-pokani-na-svatbata-si
"Разбрахте ли сега защо девойките, които учат за медицински сестри, презглава хукват за чужбина веднага след като се дипломират? Там е възможно да се омъжат за внуци на кралици, а тук какво ги чака? Изнурителен труд за скромни заплати плюс заядливи и претенциозни свекърви от скромните панелки в ""Люлин"".",Негативен,0.87,разочарование,https://www.dnes.bg/a/448-svobodno-vreme/724031-bratovched-otryaza-prints-hari-ne-go-pokani-na-svatbata-si
"Този Питър Филипс, щом е син на принцеса Ан, значи също като Хари е внук на покойната кралица Елизабет Втора.",Неутрален,0.92,спокойствие,https://www.dnes.bg/a/448-svobodno-vreme/724031-bratovched-otryaza-prints-hari-ne-go-pokani-na-svatbata-si
Аз също не го поканих.,Неутрален,0.65,спокойствие,https://www.dnes.bg/a/448-svobodno-vreme/724031-bratovched-otryaza-prints-hari-ne-go-pokani-na-svatbata-si
Спрете да предлагате кокосовото масло! Вредно е!,Негативен,0.93,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723978-retseptata-dnes-desert-s-kiselo-mlyako-i-plodove
Що за диетично и запържено,Негативен,0.72,разочарование,https://www.dnes.bg/a/448-svobodno-vreme/723978-retseptata-dnes-desert-s-kiselo-mlyako-i-plodove
"А изгониха ""ДАНОН"".",Негативен,0.72,недоволство,https://www.dnes.bg/a/448-svobodno-vreme/723978-retseptata-dnes-desert-s-kiselo-mlyako-i-plodove
"Няма ли да стане по-добре, ако вместо една се вземат две чаши кисело мляко, което да се поизцеди. Хем обемът на млякото ще намалее, хем ще се получи по-плътен крем.",Позитивен,0.72,оптимизъм,https://www.dnes.bg/a/448-svobodno-vreme/723978-retseptata-dnes-desert-s-kiselo-mlyako-i-plodove
"В гората има мечки, докато съберете микса от горски плодове и може да ви излезе киселото мляко през носа.",Неутрален,0.55,изненада,https://www.dnes.bg/a/448-svobodno-vreme/723978-retseptata-dnes-desert-s-kiselo-mlyako-i-plodove
А Специалния приготвял за Леля Асена Точикура,Неутрален,0.55,спокойствие,https://www.dnes.bg/a/448-svobodno-vreme/724012-retseptata-dnes-traditsionnoto-rumansko-yastie-tochitura
До: HangoverРумънките кой друг,Неутрален,0.45,неутралност,https://www.dnes.bg/a/448-svobodno-vreme/724012-retseptata-dnes-traditsionnoto-rumansko-yastie-tochitura
