comment_text,article_url,article_title,comment_sentiment,comment_confidence,comment_dominant_emotion,article_title_sentiment,article_title_confidence,article_title_dominant_emotion,article_sentiment,article_confidence,article_dominant_emotion
"ИМА ТЪНКА И НЕУЛОВИМА РАЗЛИКА МЕЖДУ РОБСТВО,КРЕПОСТНИЧЕСТВО И ФЕОДАЛИЗЪМ.ДА ПИЕМ ЗА ПРЕМАХВАНЕТО НА КРЕПОСТНИЧЕСТВОТО КАКТО В РУСИЯ ТАКА И В ЗАПАДНА ЕВРОПА. НО НАЙ-МИ ХАРЕСВА ОТ ВСИЧКО ПРАВОТО НА ЗАПАДНИЯТ ФЕОДАЛ НА ПЪРВАТА НОЩ...",https://www.dnes.bg/a/448-svobodno-vreme/723867-tramp-nekadarnitsite-koito-prispivat-s-pesnite-si-da-si-stoyat-u-doma,"Тръмп: Некадърниците, които приспиват с песните си, да си стоят у дома",Негативен,0.82,сарказъм,Негативен,0.89,гняв,Негативен,0.62,пренебрежение
Не им варви на САЩ на ръководители....,https://www.dnes.bg/a/448-svobodno-vreme/723867-tramp-nekadarnitsite-koito-prispivat-s-pesnite-si-da-si-stoyat-u-doma,"Тръмп: Некадърниците, които приспиват с песните си, да си стоят у дома",Негативен,0.82,разочарование,Негативен,0.89,гняв,Негативен,0.62,пренебрежение
"ТОЙ не искал бездарни певци!. Ами те самите се отказаха бе, чоджум. Черното е бяло в Белия дом.",https://www.dnes.bg/a/448-svobodno-vreme/723867-tramp-nekadarnitsite-koito-prispivat-s-pesnite-si-da-si-stoyat-u-doma,"Тръмп: Некадърниците, които приспиват с песните си, да си стоят у дома",Негативен,0.82,раздразнение,Негативен,0.89,гняв,Негативен,0.62,пренебрежение
Тоя нещасmник го бойкотираха от всякъде независимо от тлъстине хонорари които обещаваше на изпълнителите. Сега скучния дядка Тръмп щял да произнесе няколко часова политическа реч като експеримет за масово приспиване на хора дошли да се забавляват.,https://www.dnes.bg/a/448-svobodno-vreme/723867-tramp-nekadarnitsite-koito-prispivat-s-pesnite-si-da-si-stoyat-u-doma,"Тръмп: Некадърниците, които приспиват с песните си, да си стоят у дома",Негативен,0.96,презрение,Негативен,0.89,гняв,Негативен,0.62,пренебрежение
"До: анонименДа пием и за премахването на робството Русия, точно по същото време ...има нещо общо нали?",https://www.dnes.bg/a/448-svobodno-vreme/723867-tramp-nekadarnitsite-koito-prispivat-s-pesnite-si-da-si-stoyat-u-doma,"Тръмп: Некадърниците, които приспиват с песните си, да си стоят у дома",Негативен,0.62,ирония,Негативен,0.89,гняв,Негативен,0.62,пренебрежение
1861г. ДА ПИЕМ ЗА ПРЕМАХВАНЕТО НА РОБСТВОТО В АМЕРИКА!!!... CHEERS!!!...,https://www.dnes.bg/a/448-svobodno-vreme/723867-tramp-nekadarnitsite-koito-prispivat-s-pesnite-si-da-si-stoyat-u-doma,"Тръмп: Некадърниците, които приспиват с песните си, да си стоят у дома",Позитивен,0.93,радост,Негативен,0.89,гняв,Негативен,0.62,пренебрежение
"До: анонимен""... духът на създателите на америка е най великото нещо на света и тъмна сянка върху феодализма..."" ха ха ха държава която узаконява робството, с президенти робовладелци ---примитивен феодализъм след ренесанса в Европа.",https://www.dnes.bg/a/448-svobodno-vreme/723867-tramp-nekadarnitsite-koito-prispivat-s-pesnite-si-da-si-stoyat-u-doma,"Тръмп: Некадърниците, които приспиват с песните си, да си стоят у дома",Негативен,0.92,презрение,Негативен,0.89,гняв,Негативен,0.62,пренебрежение
До: BONZO/ има огромна разлика между служител с работно време и трудови задължения и човек който упражнява свободна професия и сам решава с какъв проект да се захване.,https://www.dnes.bg/a/448-svobodno-vreme/723867-tramp-nekadarnitsite-koito-prispivat-s-pesnite-si-da-si-stoyat-u-doma,"Тръмп: Некадърниците, които приспиват с песните си, да си стоят у дома",Неутрален,0.86,спокойствие,Негативен,0.89,гняв,Негативен,0.62,пренебрежение
"Интересно ако не се бяха отказали повечето, дали Тръмп пак така щеше да говори :)",https://www.dnes.bg/a/448-svobodno-vreme/723867-tramp-nekadarnitsite-koito-prispivat-s-pesnite-si-da-si-stoyat-u-doma,"Тръмп: Некадърниците, които приспиват с песните си, да си стоят у дома",Неутрален,0.68,любопитство,Негативен,0.89,гняв,Негативен,0.62,пренебрежение
"Браво, все повече го харесвам.А тук обратното, бездария в музика, писателство и спортове заливат ЕС и нашата родна България.Ех, Тръмпи, не можеш да огрееш навсякъде, но благодаря че има такива хора, които да ударят един прът в колелата на лицемерието и лиготиите.Браво.",https://www.dnes.bg/a/448-svobodno-vreme/723867-tramp-nekadarnitsite-koito-prispivat-s-pesnite-si-da-si-stoyat-u-doma,"Тръмп: Некадърниците, които приспиват с песните си, да си стоят у дома",Позитивен,0.78,одобрение,Негативен,0.89,гняв,Негативен,0.62,пренебрежение
"Така се прави, с гордост, a не с yes please, ok, thank you please. Живейки в България виждам, америка, духът на създателите на америка е най великото нещо на света и тъмна сянка върху феодализма. Но това което се случва с америка е постоянния опит за съботаж на идеята америка!",https://www.dnes.bg/a/448-svobodno-vreme/723867-tramp-nekadarnitsite-koito-prispivat-s-pesnite-si-da-si-stoyat-u-doma,"Тръмп: Некадърниците, които приспиват с песните си, да си стоят у дома",Позитивен,0.62,гордост,Негативен,0.89,гняв,Негативен,0.62,пренебрежение
