comment,sentiment,confidence,dominant_emotion,article_url
"Денкогпу пак на първа страница с идиотите!Ей, академико недоклатен, пълнолетен стана и умът ти пак не дойде!",Негативен,0.97,гняв,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
"На тези зомбита им се полага един зам председател на парламента, който да си го въртят през 9 месеца.",Негативен,0.91,презрение,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
ГЕЙ-ДРАМА,Неутрален,0.5,неутралност,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
Гей драма ама за пари,Негативен,0.62,пренебрежение,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
"То друго утешение не остана на зомбираните тролове в умираща в разпадещия се евроГЕЙски съюз Бълария, освен да ронят крокодилски сълзи в продажните медии. За успокоение - като ви вкарат дигиталното евро и сълзи няма да им останат. Добре е, че са изчезващ вид.",Негативен,0.97,омраза,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"Най-накрая се уверих, че Румен Радев е евреин, но сега вече го знам.",Неутрален,0.55,любопитство,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
"Не знаят как да си разделят субсидията,ПП алчнеят ,ДБ нищо не стават.",Негативен,0.93,презрение,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
Гейовете се разведоха. Каква трагедия. Утре нека да обявим национален траур.,Негативен,0.72,сарказъм,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
"Много вожд на снимката, много идиоти, ама малко индианци!",Негативен,0.82,презрение,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
",,,,едали, сър",Неутрален,0.45,спокойствие,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
"Много вожд, малко индианец! Смешни и жалки са. Снимката направо кърти мивки. Много са им мрачни физиономиите на тези от ДСБ и ДБ. Защо ли!? А т. нар. ""генерал"" едвам се вижда зад микрофоните.",Негативен,0.92,презрение,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
"Мръсните номера на ПП се целят в партията на Радев. Искат с шепичка депутати да определят политиката на България. Помним как изработиха Мария Габриел, помним и как клатят и събарят властта, когато не са в нея. Радев, пази се от отрочето си!",Негативен,0.93,гняв,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
