comment,sentiment,confidence,dominant_emotion,article_url
"Разчита се на гласовете на откровено глупавите хора, които явно са мнозинство в България. Ако дойде на власт, най-вероятно ще потърси договор с Русия за внос на евтин петрол и газ. Да, може би цената на горивата ще спадне. И ще потрие ръце: Ето, нали ви казах! Ама това, че цивилизованият свят ще ни обърне гръб - какво го интересува? Важното е той и хората около него да са добре. И разбира се, да имат възможности да продължават да сключват разни нови договори като Боташ... Ето така ни грабят...",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"До: анонимен90 деребеи*, местното общество е добре да не се праи на бабичката със забележките, щото самоуправството е наказуемо. прочие, филолог, не-местно общество има ли?",Негативен,0.85,раздразнение,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"заради закритите от ал бънди поделения, американските самолети кацнаха на летище софия. а нашия в типично негов стил 10 дена преди изборите вместо да предложи решения бърчи вежди и каканиже че така не се правело.",Негативен,0.95,раздразнение,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Този колко ниско започна да слиза... Страх, социални помощи, дърва за огрев... Банички с извара... Колкото до дерибеите... Това е работа на РУП, на МВР, на вътрешен министър.... На местното общество дори.",Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Видяхме те и тебе колко ""добре"" се справяш като президент. Ходеше и излагаше България и българите пред света. Ще те запомнят с фразата ""да свалим санкциите на Русия"" и отговора на въпроса ""Чий е Крим?"", заради което спряха да те канят на екскурзии по света. Караше си я както в казармата ден да мине. Няма как от човек който си е клатил краката цял живот да очакваме добро управление. Пълен провал беше като началник на ВВС, пълен провал беше като президент, пълен пловал ще си и като премиер.",Негативен,0.98,разочарование,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
Аз открих топлата вода....CтадотоОвцe трябва да ме следва...,Негативен,0.9,презрение,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
Кой ще плаща дълговете към Боташ?,Негативен,0.85,безпокойство,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Може би Радев не олигарх и мафиот като другите политици, но при всички положения има голяма вероятност да стане втори Виктор Орбан...",Негативен,0.8,скептицизъм,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"Такъв Прогрес на зелените чорапи ще настане, че ще плачем още 30 години.",Негативен,0.95,разочарование,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
Po-skoro e nedooglozgana spored Radev.,Негативен,0.85,скептицизъм,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
"БГНЕС припомня, че на 7 април в свой мониторингов доклад BFMI заяви, че Румен Радев е натрупал 90 милиона гледания в TikTok чрез мрежи, чието поведение трудно може да се обясни с органична активност. ..........това трябва да ви казва всичко за ""честния спасител"" радев който щял да се бори с олигарси и да оправи България",Негативен,0.95,разочарование,https://www.dnes.bg/a/1-bulgaria/717450-rumen-radev-balgariya-ne-e-bedna-a-losho-upravlyavana-strana
